t,x,tf,ts
0.8376844,0.711,1.3712006,1.220455
0.39096874,0.536,1.0015205,1.000539
0.636175,0.768,1.0380449,1.017618
0.187575,0.365,1.0000097,1.0000387
0.45123124,0.189,2.3818889,1.6087145
0.47560936,0.787,1.00041,1.0002135
0.28885314,0.13,1.27838,1.0311713
0.6430563,0.507,1.4654601,1.2519829
0.31646562,0.716,1.0001746,1.0001146
0.6231094,0.385,1.8835142,1.5076896
0.29596874,0.157,1.1995339,1.026974
0.69170314,0.814,1.0499104,1.0236231
0.25365314,0.919,0.9999448,1.000224
0.11054375,0.029,1.000406,1.0003318
0.88811564,0.166,3.433922,2.9486578
0.61492187,0.837,1.0105578,1.0045037
0.11264063,0.341,1.0000489,1.0000235
0.4996406,0.281,1.957426,1.4615495
0.05201875,0.642,1.0001118,1.0001134
0.0408375,0.714,1.0000788,1.0001119
0.36071876,0.776,1.0001675,1.0000753
0.3392375,0.222,1.2824035,1.0661027
0.18539688,0.926,0.9999371,1.0002207
0.21285312,0.398,1.0000376,1.000052
0.7383594,0.856,1.0572733,1.0282174
0.7626687,0.033,3.8581364,3.0360117
0.9587156,0.662,1.7385215,1.4973806
0.49156561,0.411,1.2993276,1.1288391
0.29214376,0.996,0.99996555,1.0002193
0.2042875,0.99,0.99992865,1.0002345
0.5706281,0.491,1.3100318,1.1506678
0.63448125,0.263,2.553136,1.9856282
0.9022344,0.438,2.4018943,2.0250368
0.54798126,0.008,3.9450846,2.53819
0.5890969,0.141,3.1502857,2.3354433
0.3833469,0.916,1.0000297,1.0000958
0.697375,0.196,3.0513148,2.4380596
0.42644688,0.622,1.001246,1.00053
0.6531906,0.64,1.177624,1.0895219
0.4615625,0.112,3.0649989,1.9628611
0.25767186,0.062,1.1738569,1.0026466
0.050259374,0.165,1.000063,0.99989945
0.04581875,0.407,1.0000886,1.0000219
0.8768375,0.064,3.7788947,3.1758463
0.95980626,0.52,2.2143047,1.881112
0.5271094,0.685,1.0138752,1.0061536
0.6625125,0.052,3.7293422,2.801183
0.0388875,0.636,1.0001,1.0001026
0.8418375,0.937,1.0808886,1.0487077
0.1563,0.471,1.0000817,1.0000938
0.42876562,0.877,1.0000046,1.0000173
0.6150719,0.655,1.1016495,1.0484159
0.03065,0.351,1.00006,0.9999566
0.8189531,0.803,1.1832937,1.1017073
0.03479375,0.418,1.0000856,1.000016
0.36038437,0.294,1.131588,1.0365043
0.7535656,0.515,1.7402769,1.4582278
0.7980781,0.443,2.1376882,1.7693924
0.49061874,0.632,1.0127232,1.0052807
0.65756875,0.337,2.22983,1.7684048
0.13348438,0.456,1.0000969,1.0000856
0.41922188,0.238,1.8031359,1.3016577
0.83589375,0.651,1.5123229,1.3148962
0.49185938,0.77,1.0009974,1.0005105
0.30489376,0.108,1.9348695,1.1301262
0.032675,0.159,1.0000527,0.99986446
0.10883438,0.111,1.0002226,1.0000535
0.8335375,0.054,3.7979658,3.1270025
0.2709375,0.994,0.9999499,1.00023
0.156575,0.117,1.0001584,1.0000219
0.4305875,0.594,1.0029262,1.001161
0.40858126,0.177,2.2418294,1.4587306
0.43734375,0.132,2.8096,1.7727866
0.29717812,0.849,1.0000286,1.0001869
0.25801876,0.482,1.0001414,1.0000674
0.030625,0.604,1.000096,1.0000901
0.76808125,0.625,1.4355271,1.2543608
0.2691219,0.01,3.61331,1.0712112
0.8576656,0.521,1.9801786,1.6638298
0.47379062,0.504,1.0691087,1.0272607
0.20819375,0.546,1.0000732,1.0001272
0.72542185,0.548,1.5553169,1.3256259
0.5252219,0.099,3.3052208,2.2683113
0.319425,0.096,2.412838,1.2446445
0.4975375,0.162,2.7814178,1.9172636
0.7742281,0.381,2.343303,1.923773
0.75970936,0.789,1.1291453,1.0674111
0.86428124,0.769,1.3016878,1.1781462
0.034596875,0.251,1.000033,0.9998793
0.050584376,0.118,1.0001199,0.99995655
0.45287812,0.487,1.0556241,1.0209559
0.33048126,0.009,3.8739836,1.5063142
0.28046563,0.124,1.1797984,1.0167674
0.9490188,0.811,1.3583,1.2247394
0.78695935,0.653,1.4054219,1.237209
0.10102188,0.533,1.0001378,1.0001109
0.37354374,0.551,1.0003309,1.0000522
0.47842813,0.21,2.347077,1.6418074
0.8255125,0.198,3.2409434,2.7283804
0.47056875,0.023,3.8109715,2.245584
0.7490563,0.187,3.1800091,2.600791
0.6486094,0.483,1.5619142,1.3120469
0.7462219,0.12,3.4756012,2.8192456
0.2918375,0.394,1.0001829,0.99993926
0.6923469,0.123,3.403167,2.6879373
0.32865626,0.464,1.0001885,0.9999424
0.2446,0.606,1.0000945,1.000141
0.4746125,0.323,1.591986,1.2575923
0.28975624,0.643,1.0001686,1.0001155
0.30645314,0.968,0.9999771,1.0002043
0.56845313,0.849,1.0029399,1.0011368
0.0710625,0.602,1.0001327,1.0001179
0.899325,0.541,2.0047288,1.6935573
0.1059625,0.476,1.0001245,1.000091
0.615275,0.799,1.0178912,1.0080166
0.58518124,0.936,1.0009617,1.0001522
0.9501344,0.666,1.7091272,1.4737469
0.72909063,0.787,1.0990877,1.0499156
0.7610969,0.215,3.0721524,2.524896
0.46978438,0.279,1.8217232,1.3632942
0.40196875,0.588,1.0007575,1.0002787
0.26136562,0.878,0.9999674,1.0002145
0.8319031,0.636,1.5446367,1.3366235
0.67626876,0.46,1.7303269,1.4287285
0.102040626,0.651,1.0001212,1.0001407
0.40010312,0.898,1.0000288,1.0000633
0.23839375,0.095,1.0005331,0.9995708
0.5179719,0.24,2.3042657,1.6790076
0.08184375,0.127,1.0001574,0.99999696
0.39370313,0.897,1.0000377,1.0000736
0.7644687,0.12,3.493355,2.8570578
0.94719374,0.798,1.3804147,1.2390405
0.43696874,0.708,1.0003306,1.0001606
0.69486874,0.026,3.8719919,2.910453
0.12623438,0.326,1.0000308,1.0000176
0.6516875,0.264,2.5948136,2.0343146
0.84975314,0.509,2.0058045,1.6818292
0.6559625,0.373,2.0476851,1.637202
0.79875624,0.229,3.072141,2.5592835
0.8028156,0.884,1.0859082,1.0463868
0.062221874,0.545,1.0001318,1.0000992
0.18536563,0.641,1.0000674,1.0001619
0.75760627,0.914,1.040426,1.0211382
0.036346875,0.577,1.0001062,1.0000892
0.1371375,0.452,1.0000919,1.000084
0.493975,0.446,1.210218,1.0891663
0.59384686,0.699,1.0448484,1.02065
0.7311438,0.914,1.0285748,1.0143647
0.449425,0.169,2.5394223,1.6804584
0.77685314,0.507,1.8305254,1.529163
0.8492906,0.419,2.3608272,1.970832
0.75399065,0.902,1.0435848,1.0223271
0.056696873,0.491,1.0001223,1.0000768
0.8916031,0.953,1.1111045,1.0720472
0.68985,0.816,1.0476954,1.0224966
0.64486873,0.565,1.3089108,1.1611742
0.42255625,0.474,1.0290543,1.0101131
0.19807188,0.472,1.0000585,1.0000943
0.6069594,0.381,1.8469334,1.4754941
0.006728125,0.595,1.0000612,1.0000618
0.66420937,0.832,1.0275046,1.012465
0.5183125,0.153,2.9094262,2.0371048
0.5264875,0.856,1.000755,1.000264
0.8233375,0.92,1.0774722,1.0444475
0.8658406,0.239,3.133227,2.6653445
0.5389781,0.281,2.1277997,1.5989853
0.1174375,0.161,1.0001074,0.999986
0.30926874,0.275,1.0114102,1.0023774
0.44067812,0.956,0.9999061,0.9999953
0.8875875,0.124,3.580382,3.0649498
0.029503126,0.803,1.0000374,1.0001034
0.23390937,0.317,1.0000622,0.9999852
0.77744377,0.275,2.8301458,2.3335054
0.8929875,0.651,1.6331741,1.4086559
0.85994375,0.136,3.5162191,2.9881608
0.02606875,0.903,1.0000076,1.0000962
0.33075,0.047,3.316725,1.449633
0.68889064,0.832,1.0395726,1.0184526
0.5333969,0.649,1.0283438,1.0123787
0.8547094,0.803,1.230989,1.1331521
0.036475,0.31,1.0000452,0.9999308
0.32950312,0.535,1.0002165,0.9999579
0.22099687,0.407,1.0000507,1.0000539
0.11921562,0.361,1.0000563,1.000036
0.42715624,0.127,2.8134887,1.7430248
0.58397186,0.254,2.4530265,1.8583868
0.89325315,0.059,3.8017013,3.2064211
0.4219875,0.651,1.0005101,1.0002193
0.5745375,0.538,1.2089111,1.0993099
0.75794685,0.958,1.0269392,1.0155843
0.86929065,0.672,1.5260477,1.3289336
0.036309376,0.363,1.0000662,0.99997634
0.92139065,0.036,3.8837893,3.270747
0.1913625,0.875,0.99995214,1.0002153
0.5595406,0.19,2.775192,2.0376916
0.5903031,0.837,1.0061411,1.0025434
0.048659377,0.355,1.000066,0.99998724
0.44865626,0.721,1.0004342,1.000227
0.25331563,0.953,0.99993765,1.0002294
0.517525,0.123,3.1208265,2.152659
0.35766563,0.264,1.2179873,1.058923
0.032221876,0.025,1.0002525,1.0001192
0.82759064,0.411,2.3436067,1.9478258
0.3831,0.954,1.0000027,1.0001051
0.24306563,0.323,1.0000906,0.99997777
0.4496125,0.857,1.0000187,1.000009
0.93710625,0.035,3.8899298,3.2908218
0.16705,0.185,1.0000324,0.9999679
0.023671875,0.779,1.00004,1.0000976
0.06215,0.537,1.0001314,1.0000968
0.95544374,0.039,3.881274,3.3086905
0.48915312,0.691,1.0039386,1.0018083
0.051240627,0.089,1.0001777,1.0000231
0.03336875,0.049,1.0002288,1.0000771
0.29883438,0.564,1.0002247,1.0000519
0.03068125,0.548,1.0001014,1.0000758
0.6341531,0.131,3.2840192,2.5083516
0.5344656,0.106,3.2733276,2.2778294
0.3341,0.612,1.0002381,1.0000091
0.45528126,0.665,1.0017928,1.0008316
0.2934,0.492,1.0002264,1.0000107
0.16362187,0.443,1.0000637,1.000081
0.2165125,0.282,1.0000149,0.9999768
0.9244844,0.479,2.291059,1.9368104
0.8783594,0.12,3.5875452,3.0606723
0.5728625,0.751,1.0146979,1.006693
0.024121875,0.171,1.0000423,0.9998371
0.7588813,0.48,1.8856927,1.5642725
0.44851562,0.54,1.0191377,1.0070689
0.346625,0.063,3.1614301,1.5132822
0.6516031,0.429,1.7809013,1.4532487
0.50857186,0.714,1.004907,1.00227
0.38014376,0.685,1.0001649,0.99998873
0.49412814,0.776,1.0009758,1.0004954
0.189275,0.015,0.9994029,1.0001935
0.07895625,0.443,1.0001165,1.0000678
0.08065625,0.702,1.0001041,1.0001382
0.242825,0.934,0.99993527,1.0002285
0.7658625,0.087,3.6333864,2.9468715
0.87332815,0.402,2.484067,2.085683
0.5866219,0.336,1.9989781,1.560099
0.53746873,0.19,2.7101943,1.9571054
0.6368875,0.507,1.4482296,1.2404344
0.30869374,0.534,1.0002408,1.0000068
0.35354063,0.201,1.5618129,1.1458243
0.36925313,0.112,2.6617186,1.4910275
0.28488126,0.582,1.000187,1.0000886
0.924125,0.032,3.896984,3.277663
0.65875936,0.842,1.0222843,1.0099543
0.7960125,0.643,1.4490708,1.2669091
0.6780406,0.128,3.3608239,2.6361983
0.47849062,0.933,0.9998879,0.99993783
0.5433125,0.405,1.5088668,1.2485896
0.8222125,0.063,3.7599547,3.0946844
0.6146625,0.708,1.0558118,1.026066
0.82386565,0.472,2.0851247,1.7366931
0.2525875,0.026,1.5206715,0.9991453
0.3218344,0.849,1.0000643,1.0001625
0.05773125,0.372,1.000077,1.0000106
0.7342625,0.468,1.8656663,1.5418417
0.7086781,0.05,3.7628114,2.9078243
0.5067,0.216,2.4233522,1.7314922
0.06210625,0.514,1.0001298,1.000089
0.31065312,0.389,1.0002222,0.9999612
0.5296906,0.398,1.4859493,1.2315674
0.5014125,0.436,1.2580938,1.1121552
0.6014375,0.926,1.0018632,1.0005182
0.64306563,0.84,1.0174291,1.0076557
0.58265626,0.184,2.8741114,2.142789
0.44041875,0.452,1.0724685,1.0267361
0.50615627,0.76,1.0019631,1.0009626
0.21261562,0.357,1.0000219,1.000028
0.6890125,0.947,1.0098194,1.0048687
0.54321563,0.55,1.1256642,1.0561575
0.58896565,0.904,1.0019956,1.0005896
0.4542625,0.512,1.0378797,1.0142065
0.53426564,0.89,1.0004996,1.0001
0.82425314,0.487,2.0273254,1.6914203
0.40889686,0.229,1.800026,1.2879364
0.3698969,0.627,1.0001663,0.9999648
0.0974,0.725,1.000092,1.0001501
0.175575,0.099,1.0001211,1.0000141
0.5167219,0.405,1.4103124,1.18882
0.20345312,0.375,1.0000194,1.0000416
0.711125,0.158,3.2591646,2.614892
0.31727812,0.111,2.1282113,1.1920353
0.7683687,0.813,1.1141415,1.0594226
0.53129375,0.295,2.0122044,1.5228214
0.470225,0.822,1.0001749,1.0000821
0.7972969,0.944,1.0491228,1.0286382
0.02943125,0.086,1.0001277,0.9999728
0.665,0.006,3.9683468,2.8569074
0.8036531,0.998,1.0404252,1.0262144
0.8993844,0.473,2.2588575,1.9020432
0.29924688,0.822,1.0000529,1.0001776
0.6944031,0.457,1.7958666,1.4792644
0.66749376,0.553,1.3941174,1.2139243
0.30911875,0.508,1.0002358,0.9999847
0.8807625,0.776,1.3151715,1.1884233
0.49006876,0.806,1.0005107,1.0002486
0.03655,0.172,1.0000479,0.9998662
0.8694125,0.323,2.8006265,2.3649764
0.88104373,0.531,1.9986846,1.6843092
0.5905656,0.451,1.497094,1.2574022
0.34228125,0.739,1.0001899,1.0000848
0.3707094,0.47,1.0025958,1.0008545
0.32703125,0.743,1.0001699,1.0001123
0.46199688,0.094,3.216215,2.030435
0.88176876,0.693,1.4972122,1.310489
0.3454375,0.965,1.0000035,1.0001636
0.79967815,0.356,2.5151873,2.0788317
0.2059,0.85,0.99995935,1.0002147
0.40547186,0.143,2.55086,1.5715194
0.7633125,0.188,3.1967535,2.630058
0.9535406,0.433,2.5272987,2.1525505
0.043525,0.474,1.0001084,1.0000585
0.29903126,0.047,3.0951564,1.2299802
0.27815,0.665,1.0001297,1.0001397
0.30075312,0.633,1.0001988,1.000093
0.25475,0.893,0.99995506,1.0002193
0.35637188,0.594,1.0001823,0.99995595
0.45231876,0.421,1.1493685,1.0574794
0.68046874,0.858,1.025956,1.0117961
0.3403875,0.634,1.0002329,1.000013
0.41770312,0.722,1.00014,1.0000299
0.4548625,0.68,1.0012817,1.0006218
0.44226563,0.81,1.0000826,1.0000308
0.3633125,0.124,2.471336,1.415221
0.6935125,0.948,1.0105555,1.0053123
0.0521375,0.566,1.0001237,1.0000987
0.9535094,0.315,2.9749305,2.5674808
0.6287531,0.609,1.1858742,1.0922849
0.07385,0.558,1.0001388,1.0001088
0.26428437,0.553,1.000146,1.0001
0.6692906,0.777,1.0552812,1.026193
0.9311219,0.677,1.6388242,1.4185096
0.7179437,0.804,1.0753888,1.0370597
0.16707188,0.899,0.9999559,1.0002096
0.3720281,0.559,1.0002553,1.0000148
0.7605406,0.998,1.0230892,1.0144819
0.7416813,0.632,1.3620213,1.2043765
0.7622656,0.592,1.5125227,1.3040334
0.29744375,0.325,1.0003924,1.0000151
0.9306688,0.685,1.6158208,1.4015969
0.5777,0.388,1.709656,1.3761636
0.21563125,0.027,0.99959886,0.9998086
0.42091876,0.247,1.7493498,1.2820531
0.5785375,0.978,1.0002913,0.9998898
0.28607813,0.11,1.4195333,1.0412668
0.17433438,0.035,0.9998506,1.0001918
0.11049375,0.507,1.0001302,1.0001037
0.35575312,0.121,2.4446146,1.3827562
0.75670624,0.202,3.123853,2.5633276
0.0193625,0.062,1.0001525,0.9999997
0.24035,0.812,0.99998736,1.0002072
0.622475,0.739,1.0434732,1.0202131
0.23694688,0.57,1.0000919,1.0001293
0.47765937,0.053,3.5761592,2.2197597
0.90430623,0.508,2.1368937,1.8019536
0.12635,0.889,0.9999899,1.0001854
0.06291562,0.596,1.0001287,1.0001123
0.45894063,0.769,1.0002894,1.0001525
0.24220313,0.226,1.0000483,0.99987847
0.46140313,0.252,1.956369,1.4192357
0.31958124,0.245,1.067616,1.0136205
0.6978656,0.64,1.257361,1.13722
0.81960624,0.143,3.4529788,2.8962414
0.5962125,0.199,2.817453,2.126161
0.18243125,0.059,0.9999956,1.0000863
0.39901564,0.286,1.3725741,1.1243491
0.20264062,0.77,1.0000025,1.0001986
0.8819563,0.219,3.2323327,2.7665927
0.2621625,0.281,1.0000948,0.99990064
0.668475,0.807,1.0392563,1.018207
0.7657125,0.283,2.7696254,2.273222
0.67327815,0.911,1.0116756,1.005208
0.301275,0.538,1.0002344,1.0000275
0.16703437,0.781,1.0000144,1.0001915
0.25043124,0.499,1.0001222,1.0000851
0.55824375,0.937,1.0003617,0.99995583
0.11367813,0.299,1.000027,1.0000001
0.3694,0.344,1.0627421,1.0184083
0.105759375,0.507,1.0001324,1.0001029
0.19249062,0.272,0.99998254,0.9999853
0.26889062,0.944,0.9999491,1.000223
0.6262219,0.462,1.5699689,1.3106931
0.09755938,0.878,1.0000134,1.0001638
0.3444625,0.261,1.150348,1.0373209
0.34288126,0.498,1.000197,0.999955
0.6258906,0.711,1.0634354,1.0298907
0.887925,0.569,1.8804942,1.5933424
0.2991031,0.525,1.0002321,1.0000226
0.78015,0.116,3.5244486,2.8995688
0.2465875,0.43,1.00011,1.0000489
0.5269312,0.471,1.2413257,1.1088772
0.3977125,0.699,1.0001379,0.99999636
0.8722719,0.506,2.070626,1.7394161
0.3225406,0.176,1.417218,1.0811695
0.9007094,0.902,1.1616335,1.0987262
0.7264375,0.292,2.6397011,2.135574
0.405575,0.748,1.0001231,1.0000099
0.3542531,0.351,1.0260993,1.0071857
0.14743437,0.55,1.0001081,1.0001252
0.20137188,0.71,1.0000341,1.0001839
0.15936562,0.407,1.0000482,1.0000627
0.183475,0.77,1.0000104,1.0001947
0.33545625,0.918,1.0000234,1.0001655
0.22121562,0.273,1.000026,0.9999656
0.009796875,0.01,0.9999599,1.0000513
0.10858125,0.162,1.0001051,0.9999809
0.536825,0.432,1.3857794,1.1823733
0.67539376,0.856,1.0245647,1.011097
0.52844685,0.901,1.0003024,1.0000234
0.58689064,0.18,2.908953,2.173433
0.39395624,0.53,1.00213,1.0007586
0.109121874,0.796,1.0000488,1.0001649
0.28038436,0.97,0.99995506,1.000222
0.25365314,0.768,1.0000253,1.0001925
0.630675,0.533,1.3558431,1.1857399
0.6297344,0.796,1.0242188,1.010971
0.55354065,0.582,1.1002679,1.0450417
0.7960656,0.419,2.233123,1.844623
0.28138438,0.831,1.0000186,1.0001942
0.91511565,0.431,2.456798,2.0772457
0.19167812,0.851,0.99996257,1.0002117
0.51881874,0.305,1.8998153,1.4477055
0.8339094,0.751,1.2856123,1.1652149
0.5432219,0.068,3.5413973,2.4259832
0.631825,0.03,3.8320076,2.7594156
0.890375,0.81,1.2708361,1.1613458
0.29028124,0.46,1.0002192,0.99999315
0.51851565,0.449,1.2745888,1.1232573
0.8290344,0.434,2.2514064,1.872265
0.1341,0.245,1.0000087,0.9999812
0.266975,0.641,1.0001193,1.00014
0.4181125,0.735,1.000128,1.0000243
0.534225,0.486,1.2249436,1.1021415
0.16444063,0.062,1.0001236,1.0001336
0.49629375,0.58,1.0356032,1.0145406
0.68953437,0.519,1.554653,1.3175324
0.39785314,0.561,1.0011896,1.0004344
0.28039688,0.514,1.000197,1.0000535
0.5067469,0.889,1.0001572,1.0000137
0.85012186,0.171,3.3765595,2.8660927
0.8021844,0.758,1.2248633,1.125367
0.9265469,0.699,1.57014,1.3679324
0.66258436,0.561,1.3607504,1.1934484
0.031365626,0.558,1.0001012,1.0000796
0.9345125,0.999,1.1325496,1.0934175
0.29692814,0.652,1.0001794,1.00011
0.07044375,0.423,1.0001054,1.0000529
0.86613125,0.938,1.0990821,1.0612134
0.77004373,0.636,1.4118755,1.2393266
0.5673531,0.865,1.0021948,1.0007781
0.15846562,0.927,0.9999524,1.0002087
0.53651565,0.227,2.4608574,1.8003658
0.8790531,0.767,1.3292575,1.1973327
0.95206875,0.816,1.3537394,1.2222079
0.28560624,0.286,1.0003858,0.9999891
0.80628127,0.964,1.0471328,1.029062
0.5618219,0.414,1.540118,1.2722902
0.11252812,0.129,1.000178,1.0000211
0.1870375,0.306,0.9999853,1.0000057
0.7583906,0.591,1.5063369,1.2993025
0.12115312,0.887,0.99999446,1.0001816
0.45297813,0.501,1.0441655,1.0165639
0.90206563,0.984,1.1062695,1.0728089
0.16400312,0.742,1.0000385,1.0001827
0.38030937,0.95,1.0000072,1.000109
0.29049063,0.166,1.1013954,1.0129534
0.9141156,0.781,1.3597065,1.2211181
0.6918125,0.9,1.0185755,1.0085822
0.92597187,0.285,3.0449092,2.6203187
0.60226876,0.339,2.039081,1.5973105
0.5286469,0.711,1.0093724,1.004243
0.59218436,0.62,1.1107763,1.0519632
0.6737469,0.255,2.6989355,2.136151
0.7451719,0.839,1.0725828,1.0362629
0.748275,0.001,3.9956992,3.0285609
0.91103435,0.017,3.943551,3.2713382
0.54288125,0.207,2.6141927,1.9063848
0.84277815,0.869,1.134758,1.0759976
0.45515937,0.226,2.1110513,1.4851582
0.6348719,0.281,2.4556868,1.9146063
0.9063906,0.557,1.9640938,1.662859
0.66232187,0.112,3.422553,2.6479428
0.6270094,0.447,1.6294385,1.3473746
0.92875,0.102,3.6789238,3.1762426
0.6079594,0.177,2.9753094,2.254228
0.73588437,0.544,1.5948775,1.3540572
0.9265219,0.786,1.3702593,1.2295994
0.30080938,0.511,1.0002348,1.0000079
0.2620875,0.362,1.0001507,0.9999768
0.49620938,0.789,1.0008447,1.0004208
0.33745,0.957,1.0000031,1.0001718
0.8135812,0.225,3.1124864,2.6067965
0.13405937,0.695,1.0000863,1.0001619
0.9558656,0.071,3.78606,3.268447
0.4058031,0.897,1.0000217,1.0000536
0.8853812,0.655,1.6057361,1.3876787
0.39535,0.55,1.001367,1.0004936
0.87631875,0.917,1.12337,1.0746692
0.8754344,0.715,1.4321573,1.2651323
0.72374064,0.77,1.1094716,1.0554059
0.5295125,0.364,1.6341347,1.3095971
0.5149,0.355,1.6158197,1.292322
0.54602814,0.939,1.0001845,0.9999135
0.49148437,0.514,1.0854445,1.0349551
0.9218562,0.758,1.420223,1.2625035
0.01195,0.609,1.000068,1.0000714
0.27041876,0.81,1.0000182,1.0001955
0.14719063,0.97,0.9999522,1.000207
0.69478124,0.226,2.895661,2.312618
0.022328125,0.602,1.0000846,1.0000815
0.56993437,0.862,1.0024741,1.0008994
0.32717186,0.871,1.0000525,1.0001627
0.2851875,0.193,1.0228472,1.0030452
0.003184375,0.135,1.0000385,0.9998123
0.8108406,0.695,1.3561913,1.2080082
0.38799688,0.885,1.0000551,1.0000796
0.12019063,0.14,1.0001512,1.0000077
0.8590406,0.778,1.2775989,1.1624066
0.7721844,0.684,1.3078519,1.1738456
0.6541031,0.089,3.5324461,2.6949253
0.93898124,0.816,1.333422,1.2071794
0.12718125,0.931,0.99997413,1.0001897
0.70640314,0.307,2.5170143,2.0218596
0.23046562,0.416,1.0000702,1.0000539
0.3610969,0.869,1.0000803,1.0001167
0.5041094,0.61,1.0265983,1.0110639
0.03359375,0.138,1.0000678,0.99988705
0.2907844,0.76,1.0000888,1.0001653
0.31224376,0.634,1.0002202,1.0000728
0.24501562,0.316,1.0000957,0.9999687
0.57343125,0.446,1.4591773,1.2313131
0.62156874,0.896,1.0050781,1.0019189
0.30194375,0.565,1.0002304,1.000046
0.04486875,0.17,1.0000545,0.9998855
0.63023126,0.157,3.1340058,2.4012003
0.4993125,0.473,1.165292,1.0699995
0.62091565,0.15,3.1564329,2.4001257
0.5644,0.28,2.2311032,1.689797
0.3655875,0.083,2.9966078,1.5695055
0.23965937,0.245,1.0000635,0.9999082
0.4738375,0.648,1.0053611,1.0022886
0.604725,0.422,1.6569655,1.3562046
0.7076,0.456,1.8382651,1.5133036
0.12505312,0.631,1.0001162,1.0001444
0.22298124,0.558,1.0000796,1.0001295
0.7327281,0.838,1.0640327,1.0314816
0.6434562,0.642,1.1587507,1.0789179
0.487325,0.724,1.0019425,1.0009624
0.120440625,0.655,1.0001119,1.0001483
0.5709375,0.313,2.0656223,1.5903697
0.05521875,0.321,1.0000509,0.99996907
0.12334062,0.841,1.0000153,1.0001785
0.93499064,0.552,2.0455556,1.7348292
0.38514063,0.264,1.3991222,1.1252695
0.56360626,0.07,3.5502355,2.487867
0.87135935,0.664,1.5515995,1.347132
0.35639688,0.176,1.8173653,1.2170899
0.9081719,0.132,3.5683393,3.0759652
0.33046874,0.824,1.0001003,1.0001435
0.17013125,0.306,0.99998796,1.000008
0.6294594,0.351,2.0700796,1.6366205
0.6909062,0.111,3.4598315,2.7218668
0.1218875,0.892,0.9999917,1.0001825
0.4925125,0.868,1.0001513,1.000041
0.82378435,0.701,1.3672447,1.2164568
0.39667812,0.385,1.070376,1.0230734
0.6807375,0.312,2.4236386,1.9298323
0.775575,0.204,3.1444428,2.5995429
0.0640625,0.513,1.0001305,1.0000899
0.11780313,0.391,1.0000757,1.0000521
0.24484062,0.307,1.0000937,0.9999611
0.7073187,0.972,1.0107814,1.006025
0.33563125,0.086,2.751801,1.3750142
0.6556031,0.723,1.0821339,1.0396411
0.1372125,0.086,1.0002571,1.0001116
0.28481874,0.627,1.0001663,1.0001137
0.20444688,0.891,0.9999418,1.000221
0.1104625,0.637,1.000123,1.000141
0.9522688,0.503,2.2606585,1.918611
0.38744375,0.985,0.99998665,1.0001037
0.30083126,0.232,1.0250025,1.0043149
0.8827125,0.667,1.5669835,1.3596011
0.49576563,0.305,1.7941952,1.37212
0.46748438,0.133,2.9096086,1.9074377
0.2671125,0.447,1.0001699,1.0000318
0.03299375,0.762,1.0000547,1.0001067
0.21680938,0.252,1.0000174,0.9999544
0.20916875,0.732,1.0000223,1.0001903
0.30784687,0.275,1.009969,1.0020748
0.0605375,0.079,1.0002289,1.0000731
0.1843375,0.572,1.000079,1.000138
0.59501565,0.885,1.0032374,1.0011338
0.47495311,0.912,0.9999315,0.9999601
0.7980125,0.228,3.0752518,2.561337
0.40549374,0.537,1.0033569,1.0012109
0.7587719,0.201,3.1316497,2.5718973
0.6819125,0.512,1.5571036,1.3173441
0.4209,0.449,1.0445496,1.015546
0.44855,0.935,0.9999094,0.9999827
0.03551875,0.421,1.0000869,1.000019
0.068140626,0.816,1.0000495,1.0001378
